1458 1 973.41 35.58 -0.977 27.21 -0.826 38.76 -0.756 41.12 -0.115 49.76 -0.165 47.54 0.138 76.25 0.585 51.96 0.299 142.82 1.478 112.08 1.551 148.74 1.294 137.45 1.64 179.13 1.364 149.86 1.551 5 0.2 2 5 -0.3 5 -0.19 5 -0.26 1 4 5 0.29 1 0 1 2 8 0 4 0 0 -1.2 -1.01 -0.89 -1 -0.43 -0.61 -0.47 -0.22 -0.12 0.21 -0.09 0.42 0.96 0.91 -0.62 1.01 1.32 0.14 1.36 1.55 0.54
1459 1 165.14 37.72 -0.827 29.17 -0.709 51.72 -0.078 36.26 -0.332 69.42 0.472 54.05 0.363 89.02 0.809 79.41 0.987 142.07 1.415 100.46 1.352 146.15 1.208 122.22 1.351 191.96 1.584 129.44 1.181 6 0.48 2 6 0.42 6 0.56 6 0.53 1 4 6 0.32 2 2 1 3 8 1 3 2 5 -1.07 -0.92 -0.52 -0.4 -0.61 0.42 0.07 -0.04 0.37 0.41 0.46 0.41 0.95 0.75 -0.7 0.99 1.07 0.23 1.58 1.18 1.19
1460 2 144.03 50.18 -0.156 42.01 -0.078 58.51 0.153 49.13 0.208 58.24 0.133 54.88 0.393 102.75 0.952 67.15 0.734 170.85 1.934 101.41 1.346 183.61 1.878 134.81 1.512 203.63 1.962 164.62 1.949 9 1.45 2 9 1.14 9 1 9 1.12 0 3 9 1.02 1 15 28 0 1 0 0 1 1 -0.45 -0.4 0.23 -0.19 -0.17 0.91 -0.2 -0.02 0.9 0.57 0.25 1.12 1.26 0.76 0.19 1.43 1.27 1.12 1.96 1.95 1.89
1461 1 1227.41 29.18 -1.463 37.92 -0.285 36.66 -0.899 47.43 0.138 49.34 -0.188 55.55 0.416 123.05 1.199 98.12 1.302 163.64 1.703 153.19 2.443 195.29 2.046 156.31 2.059 195.55 1.669 166.26 2.021 3 -0.47 2 3 -0.56 5 -0.44 5 -0.1 1 4 5 -0.06 2 0 3 1 3 2 1 0 0 -1.62 -0.55 -0.19 -1.13 -0.22 0.74 -0.48 0 0.75 0.77 0.72 1.13 1.17 1.62 -0.07 1.66 1.7 1.06 1.67 2.02 2.45
1462 1 165.14 36.76 -0.891 27.85 -0.763 38.24 -0.789 37.33 -0.321 46.03 -0.329 46.98 0.12 88.93 0.806 61.12 0.57 110.55 1.143 90.16 1.186 130.73 1.101 129.43 1.469 195.39 1.665 146.88 1.491 8 0.73 2 8 0.7 8 0.57 8 0.63 3 6 8 0.53 2 12 3 2 5 0 0 0 0 -1.13 -0.98 -0.21 -1.04 -0.57 0.64 -0.62 -0.24 0.54 0.4 0.13 1.19 0.65 0.61 -0.06 0.84 1.18 0.09 1.67 1.49 1.39
1463 1 1051.35 -999 -999 14 -2.023 -999 -999 32.22 -0.536 -999 -999 44.65 0.03 49.11 -0.165 55.42 0.413 92.26 0.894 77.18 0.971 118.59 0.888 116.77 1.202 119.64 0.74 117.65 0.996 1 -1.24 1 1 -1.34 1 -1.36 1 -1.37 3 6 1 -1.4 2 6 3 5 4 3 4 2 3 -999 -1.99 -999 -999 -0.78 -999 -999 -0.31 -999 -0.49 0 -0.88 0.45 0.42 -1.44 0.73 0.98 -1 0.74 1 0.49
1464 1 1051.35 -999 -999 16.48 -1.704 -999 -999 25.53 -0.937 -999 -999 45.3 0.054 -999 -999 56.67 0.456 90 0.827 89.99 1.199 121.88 0.92 130.12 1.402 144.06 0.969 142.36 1.405 2 -0.96 2 2 -1.02 3 -0.97 3 -0.98 -999 -999 -999 -999 1 0 2 6 6 2 3 4 5 -999 -1.74 -999 -999 -1.11 -999 -999 -0.29 -999 -999 0.03 -999 0.42 0.61 -1.75 0.76 1.19 -1.06 0.97 1.4 0.19
1465 1 1078.69 25.05 -1.835 16.84 -1.667 30.98 -1.335 17.23 -1.629 38.54 -0.771 19.98 -1.373 41.8 -0.567 31.77 -0.573 105.08 1.008 57.21 0.473 124.1 0.959 51.54 0.021 107.11 0.616 105.64 0.823 3 -4.18 1 3 -1.44 3 -1.93 3 -1.35 0 2 3 -1.27 1 1 0 1 3 1 4 0 0 -1.98 -1.71 -1.65 -1.5 -1.68 -0.51 -1.02 -1.46 -0.17 -0.83 -0.8 -0.21 0.59 0.04 -1.47 0.78 -0.1 -1.1 0.62 0.82 -0.84
1466 2 916.96 -999 -999 18.69 -1.488 -999 -999 38.44 -0.233 -999 -999 47.06 0.121 87 0.767 48.81 0.195 126.47 1.271 103.28 1.367 129.24 1.084 108.89 1.077 154.27 1.07 135.56 1.284 2 -0.76 2 2 -0.96 2 -0.99 2 -1.06 2 5 2 -1.23 1 0 3 7 4 4 7 5 9 -999 -1.56 -999 -999 -0.53 -999 -999 -0.24 -999 0.38 -0.18 -0.35 0.8 0.79 -1.2 0.83 0.87 -0.57 1.07 1.28 0.46
1467 2 1145.49 30.57 -1.328 16.45 -1.707 25.91 -1.74 19.43 -1.421 40.77 -0.629 19.59 -1.407 40.96 -0.617 27.32 -0.82 59.22 0.13 55.15 0.402 69.92 0.195 50.86 -0.002 128.93 0.827 92.37 0.642 4 -0.28 1 4 -0.48 4 -0.57 4 -0.59 1 8 4 -0.62 1 0 2 10 5 3 1 2 2 -1.53 -1.74 -1.41 -1.89 -1.5 -1.61 -0.89 -1.49 -1.31 -0.88 -1.01 -0.91 -0.17 -0.01 -2.25 0.08 -0.12 -1.48 0.83 0.64 -1.32
1468 2 901.55 -999 -999 18.95 -1.465 52.05 0 37.41 -0.28 44.97 -0.392 45.45 0.06 69.68 0.451 64.84 0.673 149.02 1.618 92.38 1.237 171.79 1.561 103.55 0.964 197.82 1.733 128.76 1.17 3 -0.85 1 3 -0.83 3 -0.57 3 -0.49 3 6 3 -0.58 2 5 35 3 6 0 0 6 16 -999 -1.54 -999 -0.39 -0.57 -0.68 -0.67 -0.29 -0.1 0.08 0.21 0.72 1.02 0.64 -0.76 1.27 0.79 0.4 1.73 1.17 0.84
1469 2 916.96 -999 -999 25.02 -0.972 45.7 -0.345 40.98 -0.122 47.63 -0.248 55.84 0.427 55.81 0.046 67.9 0.751 105.92 1.051 104.46 1.412 126.86 0.979 143.43 1.705 141.85 0.948 138.9 1.342 2 -0.91 1 2 -1.2 2 -1.15 2 -1.11 3 6 4 -0.88 1 0 0 3 2 0 0 3 4 -999 -1.13 -999 -0.63 -0.44 -0.58 -0.55 0.01 -0.21 -0.27 0.27 -0.19 0.6 0.81 -1.35 0.81 1.42 -0.24 0.95 1.34 0.28
1470 2 901.55 38.53 -0.77 23.79 -1.061 51.8 -0.068 51.47 0.284 58.1 0.14 58.53 0.509 88.09 0.787 65.13 0.682 140.67 1.411 116.9 1.615 148.1 1.271 117.31 1.218 175.93 1.32 154.52 1.652 3 0.03 2 3 -0.24 3 -0.31 3 -0.25 3 6 3 -0.35 1 2 1 3 7 0 2 7 1 -1.02 -1.21 -0.98 -0.39 -0.11 -0.41 -0.2 0.07 0 0.39 0.21 0.16 0.94 0.98 -0.55 1.01 0.99 0.15 1.32 1.65 1.19
1471 2 1145.49 42.43 -0.525 28.09 -0.772 49.24 -0.167 30.88 -0.616 59.24 0.183 45.27 0.054 98.47 0.946 73.12 0.846 142.68 1.538 107.43 1.514 160.76 1.4 131.01 1.44 189.05 1.525 152.5 1.607 5 -0.25 2 5 -0.33 5 0.04 5 -0.43 1 4 5 -0.71 1 15 25 5 10 1 2 1 3 -0.8 -0.97 -0.77 -0.49 -0.84 -0.35 -0.17 -0.29 -0.04 0.52 0.36 0.24 0.96 0.85 -1.06 1.14 1.21 0.1 1.52 1.61 0.65
1472 2 2692.42 -999 -999 14.08 -1.998 43.32 -0.476 31.52 -0.583 46.65 -0.292 27.23 -0.825 62.18 0.233 36.52 -0.345 99.05 0.977 70.3 0.784 120.31 0.956 79.49 0.712 144.88 0.977 115.17 0.959 2 -1.1 1 2 -0.6 2 -0.32 2 -0.23 -999 -999 -999 -999 2 3 0 3 5 0 0 0 0 -999 -1.98 -999 -0.75 -0.81 -0.93 -0.59 -1.01 -0.63 -0.09 -0.6 -0.77 0.53 0.31 -2.01 0.75 0.46 -1.01 0.98 0.96 -0.18
1473 1 1509.05 37.88 -0.818 36.47 -0.307 48.95 -0.184 48.6 0.187 54.22 -0.002 60.01 0.544 76.73 0.577 75.96 0.912 147.21 1.541 100.66 1.33 152.31 1.31 135.87 1.557 129.84 0.836 141.65 1.392 5 -0.35 1 5 -0.32 5 -0.43 5 -0.5 3 6 5 -0.46 3 15 5 1 2 4 7 -999 2 -1.06 -0.61 -0.2 -0.5 -0.19 0.07 -0.32 0.11 0.21 0.21 0.4 1.2 1 0.75 -0.64 1.05 1.29 -0.08 0.84 1.39 1.15
1474 2 1316.16 33.29 -1.136 15.27 -1.849 32.25 -1.21 26.18 -0.893 40.28 -0.656 37.94 -0.243 44.77 -0.391 42.44 -0.059 74.15 0.523 49.95 0.239 106.25 0.779 75 0.624 126.38 0.803 77.93 0.436 3 -1.04 1 3 -0.97 3 -1.15 3 -1.08 1 4 3 -1.27 2 3 1 24 24 15 10 0 0 -1.35 -1.85 -1.52 -1.41 -1.07 -0.95 -0.92 -0.55 -0.74 -0.68 -0.39 -0.56 0.17 -0.15 -1.79 0.61 0.39 -1.26 0.8 0.44 -0.34
1475 2 1316.16 39.24 -0.71 27.87 -0.786 61.87 0.23 39.04 -0.197 68.13 0.404 53.56 0.347 99.73 0.941 57.12 0.469 148.89 1.63 89.63 1.184 168.72 1.508 118.37 1.286 193.18 1.611 141.56 1.39 1 -1.28 1 3 -1.27 2 -1.34 2 -1.17 2 5 2 -1.85 1 -999 -999 5 10 0 0 0 0 -0.98 -0.98 -1.29 -0.1 -0.51 -0.59 0.05 -0.05 -0.42 0.54 0.04 -0.25 1.02 0.6 -0.86 1.23 1.01 -0.19 1.61 1.39 0.54
1476 2 1316.16 34.7 -1.037 21.32 -1.257 43.99 -0.431 38.79 -0.237 43.24 -0.475 49.7 0.228 103.94 1.001 63.04 0.618 129.62 1.374 100.29 1.329 166.07 1.441 123.53 1.359 175.29 1.312 140.6 1.373 3 -0.49 1 3 -0.39 3 -0.59 3 -1.17 2 5 3 -0.27 2 2 3 4 6 1 1 4 4 -1.25 -1.37 -1.42 -0.72 -0.52 -0.67 -0.75 -0.16 -0.57 0.58 0.17 -0.32 0.83 0.75 -1.4 1.2 1.09 -0.37 1.31 1.37 0.46
1477 2 1316.16 36.73 -0.876 26.24 -0.865 41.35 -0.588 42.02 -0.078 46.8 -0.278 43.37 -0.05 74.25 0.503 61.03 0.568 104.97 1.001 99.04 1.328 125.61 0.957 115.24 1.17 142.37 0.953 141.12 1.382 2 -0.75 2 3 -0.55 3 -0.63 4 -0.54 -999 -999 -999 -999 3 10 1 7 3 14 3 6 7 -1.13 -1.07 -1.01 -0.86 -0.4 -0.53 -0.58 -0.36 -0.37 0.17 0.13 0.03 0.59 0.73 -1.44 0.8 0.96 -0.83 0.95 1.38 -0.37
1478 2 1035.88 -999 -999 15.84 -1.783 42.41 -0.522 27.13 -0.831 39.72 -0.691 32.02 -0.534 59.72 0.2 63.91 0.643 105.19 1.034 88.43 1.122 128.21 1.071 105.71 1.126 111.82 0.664 144.45 1.444 2 -0.73 1 2 -1.43 2 -1.06 2 -1.02 -999 -999 -999 -999 1 0 2 2 3 2 2 3 4 -999 -1.8 -999 -0.8 -1.02 -0.8 -0.95 -0.79 -0.64 -0.16 0.19 -0.03 0.6 0.59 -1.06 0.82 0.82 -0.27 0.66 1.44 -0.79
1479 2 3093.58 -999 -999 20.66 -1.313 -999 -999 28.56 -0.744 59.86 0.198 27.75 -0.792 76.96 0.611 48.86 0.197 127.09 1.297 120.72 1.73 144.52 1.188 124.1 1.363 144.66 0.975 162.76 1.88 1 -1.04 1 1 -1.09 2 -1.01 2 -1.02 4 7 2 -1.13 1 1 2 2 4 1 2 1 2 -999 -1.41 -999 -999 -0.95 -999 -0.15 -0.99 -0.91 0.22 -0.18 -0.47 0.81 1.04 -1.83 0.97 1.1 -0.28 0.97 1.88 0.63
1480 1 1208 -999 -999 16.41 -1.711 -999 -999 22.84 -1.136 -999 -999 25.62 -0.931 45.51 -0.329 42.4 -0.062 91.95 0.87 90.09 1.185 128.95 1.067 114.76 1.189 132.24 0.858 136.84 1.306 1 -1.16 2 1 -0.7 1 -1.18 1 -1.15 -999 -999 -999 -999 2 14 7 2 3 2 1 0 0 -999 -1.75 -999 -999 -1.27 -999 -999 -1.1 -999 -0.64 -0.39 -0.21 0.44 0.61 -1.21 0.83 0.95 -0.53 0.86 1.31 0.32
1481 2 3093.58 -999 -999 19.04 -1.456 42.73 -0.469 21.25 -1.262 46.81 -0.26 31.37 -0.59 77.22 0.621 54.77 0.388 118.52 1.192 100.36 1.337 138.95 1.112 133 1.5 165.64 1.193 154.77 1.658 1 -1.04 1 1 -1.09 2 -1.01 2 -1.02 4 7 2 -1.13 1 1 1 1 2 1 2 1 2 -999 -1.53 -999 -0.78 -1.37 -1.18 -0.58 -0.82 -1.19 0.22 -0.02 -0.28 0.73 0.75 -1.38 0.92 1.24 -0.16 1.19 1.66 1.22
1482 1 3168.79 -999 -999 21.98 -1.203 -999 -999 25.55 -0.935 -999 -999 35.77 -0.388 -999 -999 58.24 0.502 101.67 0.978 84.97 1.069 105.59 0.766 109.32 1.08 146.81 0.996 144.82 1.451 2 -1.29 1 -999 -999 2 -1.19 2 -0.7 1 5 2 -1.48 1 0 1 2 3 2 1 1 2 -999 -1.32 -999 -999 -1.1 -999 -999 -0.63 -999 -999 0.07 -999 0.56 0.54 -1.56 0.6 0.87 -0.64 1 1.45 0.81
1483 2 3365 -999 -999 18.01 -1.554 -999 -999 20.93 -1.289 -999 -999 27.71 -0.795 -999 -999 59.68 0.537 70.7 0.417 70.69 0.8 105.26 0.786 89.39 0.801 127.58 0.815 139.55 1.354 -999 -999 -999 2 -0.88 3 -0.95 -999 -999 1 4 1 -1.76 2 15 2 4 2 0 0 6 5 -999 -1.61 -999 -999 -1.39 -999 -999 -0.99 -999 -999 0.1 -999 0.1 0.32 -1.94 0.6 0.6 -1.19 0.81 1.35 -0.08
1484 1 1291.89 -999 -999 20.96 -1.287 -999 -999 26.33 -0.883 -999 -999 47.31 0.131 -999 -999 59.29 0.528 103.29 0.974 103.83 1.392 141.55 1.137 153.06 1.919 164.79 1.183 153.15 1.621 -999 -999 -999 1 -1.31 -999 -999 1 -0.86 2 5 3 -0.58 1 0 0 5 6 1 1 0 0 -999 -1.39 -999 -999 -1.06 -999 -999 -0.23 -999 -999 0.09 -999 0.58 0.8 -1.32 0.95 1.62 -0.18 1.18 1.62 0.87
1485 1 1291.89 -999 -999 26.6 -0.867 -999 -999 37.42 -0.265 -999 -999 21.79 -1.218 -999 -999 50.9 0.268 119.01 1.185 115.39 1.58 124.44 0.948 122.46 1.347 116.77 0.712 103.74 0.797 -999 -999 -999 1 -1.29 1 -1.47 1 -1.34 2 5 1 -1.58 1 7 5 3 5 1 2 2 3 -999 -1.05 -999 -999 -0.57 -999 -999 -1.34 -999 -999 -0.12 -999 0.73 0.96 -1.11 0.79 1.07 -0.99 0.71 0.8 -0.27
1486 1 1291.89 -999 -999 16.09 -1.746 -999 -999 21.23 -1.264 -999 -999 27.55 -0.805 42.25 -0.502 55.48 0.413 92.44 0.859 95.35 1.261 93.84 0.618 115.11 1.171 129.64 0.834 106.85 0.84 3 -0.49 2 3 -0.57 3 -0.57 3 -0.59 1 4 3 -0.75 1 0 1 20 -999 -999 -999 2 5 -999 -1.78 -999 -999 -1.37 -999 -999 -1 -999 -0.81 0 -0.26 0.45 0.68 -1.57 0.47 0.96 -0.74 0.83 0.84 -0.57
1487 2 3365 -999 -999 19.65 -1.4 -999 -999 29.19 -0.685 -999 -999 41.76 -0.088 43.54 -0.431 48.01 0.157 110.87 1.141 83.33 1.053 133.19 1.059 110.24 1.079 143.44 0.963 135.44 1.282 9 0.06 2 9 0.52 9 0.28 9 0.26 2 5 9 -0.32 1 0 0 1 3 2 2 2 2 -999 -1.49 -999 -999 -0.92 -999 -999 -0.41 -999 -0.74 -0.21 -0.65 0.65 0.52 -1.44 0.87 0.89 -0.79 0.96 1.28 0.22
1488 2 3365 -999 -999 17.93 -1.559 -999 -999 25.68 -0.926 -999 -999 44.16 0.013 -999 -999 67.55 0.744 107.26 1.098 103.41 1.385 136.79 1.127 121.03 1.314 167.86 1.219 136.87 1.306 3 -0.84 2 3 -999 3 -1.05 1 -1.3 3 5 1 -1.79 1 -999 1 5 3 3 1 3 1 -999 -1.62 -999 -999 -1.1 -999 -999 -0.33 -999 -999 0.26 -999 0.62 0.79 -1.83 0.9 1.05 -1.55 1.22 1.31 -0.68
1489 1 3858.16 -999 -999 16.07 -1.758 -999 -999 23.86 -1.056 -999 -999 32.13 -0.528 -999 -999 53.81 0.357 120.23 1.211 62.02 0.598 103.83 0.744 99.01 0.964 100.6 0.546 113.74 0.938 1 -1.12 1 1 -1.71 1 -1.18 1 -1.19 2 5 1 -1.19 3 4 6 3 2 2 -999 1 4 -999 -1.78 -999 -999 -1.2 -999 -999 -0.78 -999 -999 -0.04 -999 0.75 0.15 -2.53 0.58 0.73 -1.55 0.55 0.94 -0.62
1490 2 5664.3 37.06 -0.873 21.65 -1.23 44.68 -0.366 41.75 -0.089 56.31 0.078 47.58 0.144 79.18 0.65 59.11 0.524 106.76 1.066 88.9 1.175 147.25 1.228 112.59 1.121 142.62 0.955 142.57 1.409 9 1.38 2 9 1.73 9 1.67 9 1.63 1 4 9 1.7 1 1 5 3 9 4 3 5 3 -1.11 -1.34 -0.96 -0.68 -0.41 -0.6 -0.25 -0.22 0.09 0.26 0.09 0.36 0.61 0.59 -1.77 1 0.92 -0.92 0.96 1.41 -0.05
1491 2 1400.44 43.7 -0.441 27.11 -0.833 38.07 -0.802 24.89 -0.981 56.66 0.082 41.53 -0.098 89.41 0.818 59.75 0.539 148.95 1.603 113.68 1.551 179.53 1.729 137.58 1.594 199.86 1.8 160.65 1.813 3 -0.51 2 3 -0.46 -999 -999 3 -0.64 2 6 3 -0.63 3 5 3 1 3 1 1 2 4 -0.73 -1.02 -0.06 -1.05 -1.14 -0.57 -0.24 -0.42 0.44 0.41 0.1 0.9 1.02 0.94 -0.44 1.37 1.32 0.67 1.8 1.81 1.75
1492 1 1640.5 32.65 -1.182 13.14 -2.158 32.24 -1.249 24.07 -1.041 44.62 -0.369 36.01 -0.327 57.01 0.092 49.91 0.236 104.4 1.016 84.82 1.053 141.45 1.137 121.19 1.25 145.55 0.983 156.42 1.698 -999 -999 -999 1 -1.09 1 -1.17 -999 -999 1 5 1 -1.26 1 0 0 2 3 3 1 0 0 -1.39 -2.11 -0.53 -1.41 -1.19 -1.13 -0.69 -0.62 -0.64 -0.23 -0.15 -0.29 0.59 0.54 -0.98 0.94 1.05 -0.49 0.98 1.7 0.65
1493 1 936.38 37.1 -0.823 19.06 -1.454 48 -0.231 27.76 -0.792 54.63 0.02 29.54 -0.688 71.99 0.47 44.16 0.013 148.75 1.53 137.65 2.044 147.98 1.307 140.74 1.644 119.98 0.743 146.42 1.481 6 0.85 2 6 0.96 9 1.48 -999 -999 2 5 9 0.52 2 0 1 0 5 0 5 0 10 -1.11 -1.53 -0.4 -0.53 -0.99 -0.15 -0.3 -0.9 0.02 0.13 -0.33 0.55 1.01 1.32 -0.82 1.01 1.38 -0.51 0.74 1.48 -0.18
1494 1 1096.51 33.12 -1.147 26.74 -0.849 53.78 -0.012 35.62 -0.394 60.31 0.206 53.1 0.332 87.27 0.763 54.43 0.376 91.61 0.86 106.22 1.473 133.23 1.102 122.11 1.336 153.07 1.058 141.6 1.391 3 -0.29 2 3 -0.12 -999 -999 6 0.34 -999 -999 -999 -999 2 5 1 3 2 2 0 0 2 -1.36 -1.04 -0.77 -0.33 -0.64 -0.33 -0.14 -0.06 -0.12 0.38 -0.03 0.33 0.44 0.83 -1.16 0.87 1.06 -0.5 1.06 1.39 -0.29
1495 1 1542.66 40.55 -0.636 23.02 -1.12 44.24 -0.423 31.69 -0.537 59.87 0.189 38.92 -0.203 74.87 0.528 53.45 0.343 130.27 1.36 88.75 1.139 149.14 1.302 131.1 1.451 195.41 1.665 148.85 1.53 5 0.16 2 5 -0.2 5 -0.11 5 0.06 0 4 5 -0.03 1 4 6 4 7 4 10 5 8 -0.9 -1.26 -0.78 -0.7 -0.8 -0.23 -0.15 -0.51 -0.02 0.18 -0.05 0.25 0.84 0.59 -0.84 1.02 1.21 -0.17 1.67 1.53 1.13
1496 1 1267.02 30.91 -1.304 21.21 -1.266 42.22 -0.491 25.81 -0.918 56.03 0.058 29.99 -0.664 75.79 0.569 41.27 -0.109 131.17 1.413 73.38 0.85 153.31 1.317 108.27 1.062 181.72 1.402 115.02 0.957 6 0.91 2 6 0.85 6 0.84 6 0.81 0 3 6 0.71 1 0 1 5 8 -999 10 -999 3 -1.5 -1.37 -0.67 -0.81 -1.09 -0.3 -0.26 -0.88 0.07 0.2 -0.43 0.46 0.85 0.36 -0.48 1.06 0.86 0.23 1.4 0.96 0.99
1497 1 1335.05 32.81 -1.171 28.88 -0.727 55.03 0.025 37.44 -0.279 60.52 0.199 52.5 0.315 90.56 0.813 72.52 0.836 159.46 1.772 152.7 2.373 178.42 1.644 132.3 1.56 206.69 2.161 151.41 1.583 5 0 2 5 0 5 0.05 6 0.13 0 3 6 0.04 2 10 7 5 4 1 0 3 3 -1.38 -0.93 -0.24 -0.29 -0.57 0.42 -0.14 -0.08 0.35 0.43 0.35 0.76 1.12 1.61 -0.48 1.35 1.23 0.24 2.16 1.58 1.4
1498 1 1335.05 32.92 -1.162 18.64 -1.493 41.16 -0.601 22.9 -1.129 46.82 -0.29 25.74 -0.922 71.96 0.468 43.59 -0.012 147.21 1.538 89.34 1.168 166.76 1.472 111.37 1.116 164.84 1.184 136.96 1.308 6 0.57 2 -999 -999 6 0.04 -999 -999 -999 -999 -999 -999 2 15 1 8 5 1 3 2 4 -1.37 -1.56 -0.1 -0.87 -1.26 0.49 -0.58 -1.09 0.48 0.12 -0.35 1.11 1 0.6 -0.46 1.21 0.9 0.23 1.18 1.31 0.1
1499 1 1335.05 24.56 -1.899 17.69 -1.582 31.86 -1.237 24.08 -1.04 33.55 -1.118 25.7 -0.925 37.92 -0.819 33.7 -0.452 81.56 0.684 65.25 0.695 97.22 0.691 91.03 0.812 153.61 1.063 111.27 0.902 3 -0.58 2 3 -0.7 3 -0.54 -999 -999 -999 -999 -999 -999 1 0 0 12 24 4 5 0 0 -2.03 -1.64 -1.54 -1.44 -1.19 -0.93 -1.33 -1.1 -0.65 -1.05 -0.72 -0.04 0.3 0.22 -1.49 0.51 0.62 -0.66 1.06 0.9 0.01
1500 2 567.88 53.4 -0.012 30.38 -0.643 77.36 0.622 49.21 0.21 104.83 1 55.72 0.422 114.03 1.136 68.28 0.758 141.83 1.422 115.12 1.575 169.4 1.582 144.96 1.742 184.12 1.439 167.75 2.1 6 0.06 2 6 -0.45 6 -0.38 9 0.68 1 4 9 0.49 2 5 0 0 8 0 7 1 4 -0.34 -0.86 0.09 0.23 -0.17 0.34 0.59 0 0.62 0.69 0.27 1.09 0.95 0.96 -0.08 1.24 1.45 1.08 1.44 2.1 2.23
1501 2 1720.69 39.84 -0.689 22.51 -1.16 72.76 0.474 33.86 -0.464 105.69 1.026 44.08 -0.022 123.84 1.224 65.63 0.696 180.55 2.005 119.35 1.642 193.25 1.966 131.87 1.448 193.5 1.618 148.44 1.522 6 0.58 2 -999 -999 6 0.36 6 0.16 -999 -999 -999 -999 2 7 4 1 4 0 2 2 3 -0.94 -1.29 -0.6 0.14 -0.71 0.16 0.6 -0.33 0.05 0.78 0.22 0.46 1.38 1.02 -0.1 1.61 1.22 0.53 1.62 1.52 1.15
1502 1 1406.01 -999 -999 22.53 -1.159 -999 -999 29.82 -0.673 34.44 -1.097 29.79 -0.674 49.22 -0.164 63.33 0.626 124.47 1.208 102.11 1.344 144.94 1.168 119.84 1.393 165.07 1.186 127.37 1.148 2 -1.06 2 2 -1.2 3 -0.95 3 -0.96 2 5 3 -1.01 1 7 7 1 5 1 8 1 4 -999 -1.29 -999 -999 -0.89 -999 -1.27 -0.89 -0.47 -0.49 0.18 -0.1 0.79 0.77 -0.96 0.98 1.03 -0.64 1.19 1.15 0.26
1503 1 4198.95 -999 -999 16 -1.769 -999 -999 16.08 -1.772 -999 -999 25.57 -0.935 38.79 -0.755 44.05 -0.011 74.51 0.495 61.79 0.592 106.89 0.798 111.39 1.101 128.74 0.825 148.83 1.529 3 -0.69 2 3 -0.78 -999 -999 3 -999 2 5 3 -1.1 1 0 14 5 4 1 4 0 1 -999 -1.78 -999 -999 -1.78 -999 -999 -1.1 -999 -1 -0.33 -0.33 0.17 0.14 -0.55 0.61 0.9 0.44 0.83 1.53 -0.06
1504 1 1063.47 -999 -999 20.41 -1.334 -999 -999 28.2 -0.765 -999 -999 38.11 -0.248 -999 -999 68.49 0.763 83.24 0.687 88.53 1.128 122.76 0.939 116.55 1.191 155.61 1.084 143.45 1.425 1 -1.34 1 1 -1.65 1 -1.48 1 -1.35 0 3 1 -1.46 1 5 3 1 4 1 2 1 1 -999 -1.43 -999 -999 -0.96 -999 -999 -0.54 -999 -999 0.28 -999 0.32 0.59 -1.57 0.77 0.98 -0.13 1.08 1.42 0.6
1505 1 11003.7 -999 -999 11.07 -2.653 -999 -999 28.42 -0.752 -999 -999 32.73 -0.522 -999 -999 72.71 0.838 105.08 1.001 89.15 1.163 104.49 0.764 128.41 1.349 148.82 1.015 134.32 1.263 1 -1.16 1 -999 -999 1 -1.57 1 -1.58 0 2 1 -2.07 1 0 3 7 6 4 8 4 6 -999 -2.52 -999 -999 -0.95 -999 -999 -0.76 -999 -999 0.35 -999 0.59 0.6 -1.55 0.59 1.16 -0.66 1.02 1.26 0.96
1506 1 920.35 -999 -999 27.78 -0.791 -999 -999 27.43 -0.813 -999 -999 50.07 0.241 -999 -999 83.22 1.048 101.69 0.956 105.2 1.436 108.86 0.817 129.07 1.448 131.9 0.855 147.1 1.495 1 -1.3 1 1 -1.75 1 -1.56 1 -1.43 9 11 1 -1.76 1 0 2 1 3 1 3 0 2 -999 -0.99 -999 -999 -1 -999 -999 -0.15 -999 -999 0.51 -999 0.56 0.82 -1.69 0.63 1.18 -0.21 0.85 1.49 0.81
1507 2 2356.94 -999 -999 15.8 -1.79 -999 -999 24.95 -0.977 -999 -999 29.83 -0.672 -999 -999 60.23 0.55 101.94 0.993 71.51 0.807 105.41 0.752 93.03 0.963 107.57 0.621 107.59 0.85 1 -1.57 1 1 -2.01 1 -1.92 2 -2.21 3 5 2 -2.34 3 1 3 5 3 8 2 11 3 -999 -1.8 -999 -999 -1.14 -999 -999 -0.89 -999 -999 0.11 -999 0.56 0.33 -1.93 0.6 0.65 -1.78 0.62 0.85 -0.72
1508 1 920.35 -999 -999 13.71 -2.068 -999 -999 20.4 -1.335 -999 -999 20.92 -1.292 -999 -999 39.03 -0.234 64.34 0.285 43.74 0 -999 -999 -999 -999 -999 -999 -999 -999 1 -1.58 1 1 -1.91 1 -1.89 1 -1.97 5 7 1 -1.76 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -2.03 -999 -999 -1.43 -999 -999 -1.4 -999 -999 -0.51 -999 -0.04 -0.34 -2.39 -999 -999 -999 -999 -999 -999
